Suburb;Address;Rooms;Type;Price;Method;SellerG;Date;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;BuildingArea;YearBuilt;CouncilArea;Lattitude;Longtitude;Regionname;Propertycount
Brighton East;15 Wallen St;4;h;1605000;S;Buxton;27/05/2017;103;3187;4;1;2;606;163;1948;Bayside City Council;-3791684;14501727;Southern Metropolitan;6938
Brighton East;4/1 Barr St;3;t;892000;S;Hodges;12/08/2017;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;638 Hawthorn Rd;4;h;2000000;S;Nick;12/08/2017;103;3187;4;2;2;619;;;Bayside City Council;-3790344;14501856;Southern Metropolitan;6938
Brighton East;18 Marriage Rd;3;h;2150000;S;Buxton;12/08/2017;103;3187;3;1;2;696;;;Bayside City Council;-3791892;14500923;Southern Metropolitan;6938
Brighton East;3/87 Thomas St;2;u;890000;S;Hodges;12/08/2017;103;3187;2;1;2;275;106;1970;Bayside City Council;-3791106;14502394;Southern Metropolitan;6938
Brighton East;4/3 Gleniffer Av;2;u;620000;S;Buxton;22/07/2017;103;3187;2;1;1;972;;;Bayside City Council;-3793171;14503041;Southern Metropolitan;6938
Brighton East;10 Grant St;3;h;1500000;S;Hodges;22/07/2017;103;3187;3;2;1;279;;1990;Bayside City Council;-379135;14500846;Southern Metropolitan;6938
Brighton East;10/196 North Rd;2;u;950000;S;Marshall;29/07/2017;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;9 Berkeley Gr;4;h;2515000;S;Marshall;03/09/2017;103;3187;4;2;2;583;323;1925;Bayside City Council;-3790953;1450155;Southern Metropolitan;6938
Brighton East;1/9 Binnie St;2;u;817500;S;Buxton;03/09/2017;103;3187;2;1;1;111;95;;Bayside City Council;-3792416;14500658;Southern Metropolitan;6938
Brighton East;9 Dunoon Ct;3;h;1590000;S;Marshall;03/09/2017;103;3187;3;2;3;594;;;Bayside City Council;-3791166;14502265;Southern Metropolitan;6938
Brighton East;12 Hughes St;3;h;1775000;S;Gary;03/09/2017;103;3187;3;1;1;602;;;Bayside City Council;-3792066;14501629;Southern Metropolitan;6938
Brighton East;11A Taylor St;4;h;1300000;S;Hodges;19/08/2017;103;3187;4;3;2;221;;;Bayside City Council;-3790381;14501822;Southern Metropolitan;6938
Brighton East;86 Glencairn Av;5;h;2750000;S;Buxton;23/09/2017;103;3187;5;3;3;626;;;Bayside City Council;-3792427;14502003;Southern Metropolitan;6938
Brighton East;3/756 Hawthorn Rd;3;t;1051000;S;Marshall;23/09/2017;103;3187;3;2;2;;142;2000;Bayside City Council;-3791322;14501654;Southern Metropolitan;6938
Brighton East;76 Canberra Gr;3;h;2060000;S;Jellis;26/08/2017;103;3187;3;1;3;685;175;1950;Bayside City Council;-3792364;14501118;Southern Metropolitan;6938
Brighton East;4/24 Thomas St;2;u;561000;S;Gary;26/08/2017;103;3187;2;1;1;;;;Bayside City Council;-3791688;14502339;Southern Metropolitan;6938
Brighton East;1/82 Hodder St;2;u;940000;S;Buxton;07/10/2017;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;6/36 Union St;3;t;1015000;S;Rodney;14/10/2017;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;10 Mayrose Cr;4;h;2103000;S;RT;21/10/2017;103;3187;4;2;2;708;;;Bayside City Council;-3792507;14500583;Southern Metropolitan;6938
Brighton East;16 Bruce St;5;h;2050000;S;Jellis;28/10/2017;103;3187;5;3;2;;;;Bayside City Council;-3790253;14502135;Southern Metropolitan;6938
Brighton East;105A Centre Rd;2;h;795000;S;Whiting;28/10/2017;103;3187;2;1;1;;;;Bayside City Council;-3791556;14501946;Southern Metropolitan;6938
Brighton East;13 Ferguson St;4;h;1670000;S;Hodges;28/10/2017;103;3187;4;2;;314;;1900;Bayside City Council;-3791062;14501027;Southern Metropolitan;6938
Brighton East;8A Hodder St;3;t;2200000;S;Jellis;28/10/2017;103;3187;3;2;1;;;;Bayside City Council;-3790915;14502238;Southern Metropolitan;6938
Brighton East;54 Lucas St;4;h;2710000;S;Buxton;28/10/2017;103;3187;4;4;2;657;;2000;Bayside City Council;-3792311;14501063;Southern Metropolitan;6938
Brighton East;27 Northern Av;2;t;1175000;S;Gary;28/10/2017;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;6 Ratho Av;4;h;2220000;S;RT;28/10/2017;103;3187;4;1;2;819;224;1935;Bayside City Council;-3792851;14500533;Southern Metropolitan;6938
Brighton East;1/254 South Rd;3;u;1050000;S;Nick;28/10/2017;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;2/16 Wairoa Av;3;t;1355000;S;Hodges;28/10/2017;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;33 Centre Rd;3;h;1750000;S;Buxton;11/11/2017;103;3187;3;2;1;635;;;Bayside City Council;-379149;1450108;Southern Metropolitan;6938
Brighton East;43 Grant St;4;h;2003000;S;Marshall;11/11/2017;103;3187;4;2;2;;;;Bayside City Council;-379135;1450109;Southern Metropolitan;6938
Brighton East;4 Baird St;4;t;2530000;S;Buxton;18/11/2017;103;3187;4;4;4;832;836;;Bayside City Council;-379294;1450114;Southern Metropolitan;6938
Brighton East;2 Curley St;6;h;3210000;S;Hodges;18/11/2017;103;3187;6;6;4;847;;;Bayside City Council;-379191;1450167;Southern Metropolitan;6938
Brighton East;78 Glencairn Av;4;h;3320000;S;RT;18/11/2017;103;3187;4;3;4;;464;2005;Bayside City Council;-379248;1450199;Southern Metropolitan;6938
Brighton East;9 Violet Cr;6;h;2370000;S;Jellis;18/11/2017;103;3187;6;3;2;;;;Bayside City Council;-379145;1450148;Southern Metropolitan;6938
Brighton East;6 Denton St;4;h;2000000;S;RT;25/11/2017;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;60 Centre Rd;3;h;1415000;S;Hodges;06/01/2018;103;3187;3;2;1;;;;Bayside City Council;-3791563;14501415;Southern Metropolitan;6938
Brighton East;32 Clive St;2;h;1262000;S;Hodges;06/01/2018;103;3187;2;1;2;440;103;1930;Bayside City Council;-3791444;14502076;Southern Metropolitan;6938
Brighton East;9 Curzon St;3;h;1880000;S;Hodges;06/01/2018;103;3187;3;1;2;674;;;Bayside City Council;-3792047;14501317;Southern Metropolitan;6938
Brighton East;359 South Rd;2;h;1352000;S;Hodges;09/12/2017;103;3187;2;1;2;628;;;Bayside City Council;-3793183;14502665;Southern Metropolitan;6938
Brighton East;50 Union St;4;h;1776000;S;Woodards;09/12/2017;103;3187;4;2;2;623;;;Bayside City Council;-3790835;14501392;Southern Metropolitan;6938
Brighton East;21 Cheeseman Av;4;h;1840000;S;Marshall;03/03/2018;103;3187;4;2;2;612;183;1930;Bayside City Council;-379076;14502043;Southern Metropolitan;6938
Brighton East;680 Hawthorn Rd;4;h;1736000;S;Buxton;03/03/2018;103;3187;4;2;2;604;;;Bayside City Council;-3790684;14501793;Southern Metropolitan;6938
Brighton East;12 Henry St;3;h;1700000;S;Buxton;03/03/2018;103;3187;3;1;2;632;;;Bayside City Council;-3791751;14502181;Southern Metropolitan;6938
Brighton East;61 Marriage Rd;4;h;2500000;S;Hodges;03/03/2018;103;3187;4;2;2;598;;1956;Bayside City Council;-3791908;14501332;Southern Metropolitan;6938
Brighton East;19 Roseberry Av;4;h;1555000;S;Buxton;03/03/2018;103;3187;4;2;2;550;;;Bayside City Council;-3790945;14500989;Southern Metropolitan;6938
Brighton East;9 Cluden St;4;h;2745000;S;Nick;17/02/2018;103;3187;4;2;2;767;176;1920;Bayside City Council;-3791237;14500882;Southern Metropolitan;6938
Brighton East;84 Baird St;4;h;2330000;S;Buxton;17/03/2018;103;3187;4;2;2;686;;;Bayside City Council;-3792249;14501268;Southern Metropolitan;6938
Brighton East;630 Hawthorn Rd;2;h;1380000;S;Woodards;17/03/2018;103;3187;2;1;2;619;99;1920;Bayside City Council;-3790272;14501869;Southern Metropolitan;6938
Brighton East;10 Lockwood Av;4;h;2652000;S;Jellis;17/03/2018;103;3187;4;2;2;1233;;;Bayside City Council;-3790186;14501384;Southern Metropolitan;6938
Brighton East;10 Hodder St;4;h;2285000;S;Gary;24/02/2018;103;3187;4;2;3;779;;;Bayside City Council;-37909;14502241;Southern Metropolitan;6938
Brighton East;17 Plantation Av;3;h;2420000;S;hockingstuart;24/02/2018;103;3187;3;1;2;652;;;Bayside City Council;-3792175;14500748;Southern Metropolitan;6938
Brighton East;15b Summerhill Rd;4;t;1800000;S;Marshall;24/02/2018;103;3187;4;2;2;291;;;Bayside City Council;-3791722;14501261;Southern Metropolitan;6938
Brighton East;5A Tatong Rd;2;t;940000;S;Buxton;24/02/2018;103;3187;;;;;;;Bayside City Council;-3793009;14502986;Southern Metropolitan;6938
Brighton East;15 Trinity Ct;3;h;1705000;S;Gary;24/02/2018;103;3187;3;1;2;601;;;Bayside City Council;-3790852;14502104;Southern Metropolitan;6938
Brighton East;1/21 Violet Cr;2;t;880000;S;Jellis;24/02/2018;103;3187;;;;;;;Bayside City Council;;;Southern Metropolitan;6938
Brighton East;12 Welwyn Av;3;h;1905000;S;Marshall;24/02/2018;103;3187;3;1;2;652;;;Bayside City Council;-3793002;14502145;Southern Metropolitan;6938
Broadmeadows;87 Academy Dr;3;h;505000;SP;YPA;27/05/2017;14;3047;3;1;1;546;109;2000;Hume City Council;-3767411;14494677;Northern Metropolitan;4294
Broadmeadows;3/55 Graham St;2;u;385000;SP;YPA;27/05/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;1/411 Camp Rd;3;h;430000;SP;hockingstuart;23/09/2017;14;3047;3;1;2;;125;1950;Hume City Council;-3768579;14492272;Northern Metropolitan;4294
Broadmeadows;138 Cuthbert St;2;h;770000;SP;Stockdale;07/10/2017;14;3047;2;1;1;803;103;1950;Hume City Council;-3768333;14492196;Northern Metropolitan;4294
Broadmeadows;15 Cavendish St;3;h;522500;SP;YPA;14/10/2017;14;3047;3;1;1;;;;Hume City Council;-3767776;14491309;Northern Metropolitan;4294
Broadmeadows;3 Winton Ct;4;h;580000;SP;Eview;25/11/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;29A Ophir St;3;h;438000;SP;Eview;09/12/2017;14;3047;3;1;1;;;;Hume City Council;-3769036;14493415;Northern Metropolitan;4294
Broadmeadows;1/24 Lahinch St;2;h;395000;SP;RW;17/02/2018;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;4/24 Lahinch St;2;h;345000;SP;RW;17/02/2018;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;3/423 Camp Rd;2;t;339000;SA;YPA;14/10/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;1/124 Cuthbert St;3;t;465000;S;Barry;01/07/2017;14;3047;3;2;3;248;12321;2010;Hume City Council;-3768358;14492387;Northern Metropolitan;4294
Broadmeadows;21 Graham St;3;h;518500;S;YPA;01/07/2017;14;3047;3;1;0;576;110;1999;Hume City Council;-3769237;14493144;Northern Metropolitan;4294
Broadmeadows;3/11 Martell St;2;u;310000;S;Barry;17/06/2017;14;3047;2;1;1;171;90;2008;Hume City Council;-3768489;1449212;Northern Metropolitan;4294
Broadmeadows;12 Ophir St;3;h;374000;S;Ray;17/06/2017;14;3047;3;1;2;635;;;Hume City Council;-3769248;14493345;Northern Metropolitan;4294
Broadmeadows;2/52 Jacana Av;2;h;373000;S;Raine;08/07/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;8 Katandra Cr;3;h;460000;S;YPA;08/07/2017;14;3047;3;1;1;629;;;Hume City Council;-3767197;14491896;Northern Metropolitan;4294
Broadmeadows;48 Walsh St;3;h;386000;S;hockingstuart;08/07/2017;14;3047;3;1;1;341;71;1965;Hume City Council;-376886;14492281;Northern Metropolitan;4294
Broadmeadows;45 Cuthbert St;3;h;616000;S;YPA;12/08/2017;14;3047;3;1;1;695;;;Hume City Council;-3768489;14493169;Northern Metropolitan;4294
Broadmeadows;38 Stanhope St;3;h;632000;S;Ray;12/08/2017;14;3047;3;1;4;697;100;1960;Hume City Council;-3768557;14493156;Northern Metropolitan;4294
Broadmeadows;37 Gosford Cr;3;h;570500;S;YPA;15/07/2017;14;3047;3;1;1;640;92;1965;Hume City Council;-3768187;14492421;Northern Metropolitan;4294
Broadmeadows;37 Stanhope St;4;h;631000;S;YPA;15/07/2017;14;3047;4;2;2;696;158;1960;Hume City Council;-3768584;1449315;Northern Metropolitan;4294
Broadmeadows;82 Cuthbert St;3;h;450000;S;YPA;22/07/2017;14;3047;3;1;1;0;100;1960;Hume City Council;-376841;14492818;Northern Metropolitan;4294
Broadmeadows;4 Holberry St;3;h;560000;S;YPA;22/07/2017;14;3047;3;1;1;639;;;Hume City Council;-3769142;14493025;Northern Metropolitan;4294
Broadmeadows;2 Deakin Ct;3;t;470000;S;Barry;29/07/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;5 Evans Ct;3;h;586000;S;YPA;29/07/2017;14;3047;3;1;1;677;;;Hume City Council;-3769265;14492653;Northern Metropolitan;4294
Broadmeadows;18 Katunga Cr;4;h;706000;S;YPA;29/07/2017;14;3047;4;1;4;752;115;1960;Hume City Council;-3767641;14491435;Northern Metropolitan;4294
Broadmeadows;54 Ophir St;3;h;550000;S;YPA;29/07/2017;14;3047;3;2;1;602;;;Hume City Council;-3768983;14493499;Northern Metropolitan;4294
Broadmeadows;23 Bicknell Ct;3;h;673000;S;Stockdale;03/09/2017;14;3047;3;1;1;659;;;Hume City Council;-3769404;14491764;Northern Metropolitan;4294
Broadmeadows;2/36 Blair St;2;u;400000;S;YPA;09/09/2017;14;3047;2;1;1;;99;2009;Hume City Council;-3768211;14492834;Northern Metropolitan;4294
Broadmeadows;29 Dunn St;3;h;649000;S;YPA;09/09/2017;14;3047;3;1;1;656;;;Hume City Council;-3769103;14491857;Northern Metropolitan;4294
Broadmeadows;1/15 Osway St;3;u;477000;S;RW;09/09/2017;14;3047;3;1;2;;94;;Hume City Council;-3769176;14491736;Northern Metropolitan;4294
Broadmeadows;55 Stanhope St;4;h;753000;S;Barry;09/09/2017;14;3047;4;1;2;696;;;Hume City Council;-3768563;14492998;Northern Metropolitan;4294
Broadmeadows;48 Electric St;3;h;637000;S;Stockdale;19/08/2017;14;3047;3;1;5;670;;1980;Hume City Council;-3769215;14491654;Northern Metropolitan;4294
Broadmeadows;1/34 Kitchener St;2;t;431000;S;YPA;19/08/2017;14;3047;2;1;1;;108;2014;Hume City Council;-3768402;14493398;Northern Metropolitan;4294
Broadmeadows;90 Kitchener St;3;h;582000;S;YPA;19/08/2017;14;3047;3;1;1;;112;1960;Hume City Council;-3768318;14492848;Northern Metropolitan;4294
Broadmeadows;46 Meredith St;3;h;1335000;S;YPA;19/08/2017;14;3047;3;1;1;697;;;Hume City Council;-376882;14492541;Northern Metropolitan;4294
Broadmeadows;7 Osway St;2;h;625000;S;Nicholson;19/08/2017;14;3047;3;1;2;;75;1960;Hume City Council;-376924;14491733;Northern Metropolitan;4294
Broadmeadows;15 Martell Street;3;h;568000;S;Walshe;19/08/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;18 Gibson St;3;h;525000;S;YPA;23/09/2017;14;3047;3;2;1;;;;Hume City Council;-3768959;14491986;Northern Metropolitan;4294
Broadmeadows;12 Merricks St;3;h;575500;S;Barry;23/09/2017;14;3047;3;1;3;580;;;Hume City Council;-376798;14490936;Northern Metropolitan;4294
Broadmeadows;319 Camp Rd;3;h;642500;S;RW;07/10/2017;14;3047;3;1;3;690;84;1960;Hume City Council;-3768671;14493028;Northern Metropolitan;4294
Broadmeadows;1 Bittern St;4;h;680000;S;Stockdale;14/10/2017;14;3047;4;1;7;;0;1980;Hume City Council;-3767892;14490803;Northern Metropolitan;4294
Broadmeadows;75 Graham St;4;h;600000;S;Barry;14/10/2017;14;3047;4;2;3;;;;Hume City Council;-3769186;14492699;Northern Metropolitan;4294
Broadmeadows;38 Blair St;3;h;570000;S;Stockdale;28/10/2017;14;3047;3;1;4;;93;1960;Hume City Council;-3768198;14492818;Northern Metropolitan;4294
Broadmeadows;331 Camp Rd;3;h;464000;S;Stockdale;11/11/2017;14;3047;3;1;2;;;;Hume City Council;-376866;1449292;Northern Metropolitan;4294
Broadmeadows;30 Cuthbert St;4;h;605000;S;YPA;11/11/2017;14;3047;4;1;2;601;150;1960;Hume City Council;-376848;1449334;Northern Metropolitan;4294
Broadmeadows;1/15 Congram St;4;t;575000;S;YPA;18/11/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;3/2 London Rd;2;u;320000;S;Stockdale;18/11/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;3 Cornell Cl;5;h;680000;S;YPA;25/11/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;58a Cuthbert St;3;u;567500;S;Stockdale;25/11/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;2/16 Ortolan Av;3;u;423000;S;YPA;25/11/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;1/187 Widford St;2;t;400000;S;Ray;09/12/2017;14;3047;;;;;;;Hume City Council;;;Northern Metropolitan;4294
Broadmeadows;16 Benambra St;3;h;560000;S;Barry;03/03/2018;14;3047;3;1;2;566;;;Hume City Council;-3767841;14491021;Northern Metropolitan;4294
Broadmeadows;2 Meredith St;3;h;770000;S;RW;03/03/2018;14;3047;3;2;;692;122;1970;Hume City Council;-3769131;14492473;Northern Metropolitan;4294
Broadmeadows;20 Ortolan Av;2;h;711000;S;Stockdale;03/03/2018;14;3047;2;1;2;711;;1960;Hume City Council;-3768631;14492135;Northern Metropolitan;4294
Broadmeadows;12 Osway St;3;h;653000;S;YPA;03/03/2018;14;3047;3;1;0;647;;1970;Hume City Council;-3769217;14491767;Northern Metropolitan;4294
Broadmeadows;31 Walsh St;3;h;407500;S;YPA;03/03/2018;14;3047;3;1;1;237;86;1960;Hume City Council;-3768957;14492224;Northern Metropolitan;4294
Broadmeadows;26 Colin Ct;3;h;650000;S;@Realty;10/03/2018;14;3047;3;1;2;880;120;1975;Hume City Council;-3769336;14492303;Northern Metropolitan;4294
Broadmeadows;65 Graham St;3;h;698000;S;Eview;10/03/2018;14;3047;3;1;4;632;90;1970;Hume City Council;-3769193;14492779;Northern Metropolitan;4294
Broadmeadows;5 Marong Ct;3;t;540000;S;YPA;17/03/2018;14;3047;3;2;2;229;134;2009;Hume City Council;-3768188;14492893;Northern Metropolitan;4294
Broadmeadows;14 Railway Cr;1;h;500000;S;Ray;17/03/2018;14;3047;1;1;1;193;87;;Hume City Council;-3768397;14492028;Northern Metropolitan;4294
Broadmeadows;86 Ripplebrook Dr;3;h;595000;S;YPA;17/03/2018;14;3047;3;1;2;594;117;1970;Hume City Council;-3767652;14491176;Northern Metropolitan;4294
Broadmeadows;46 Holberry St;3;h;682500;S;Stockdale;24/02/2018;14;3047;3;1;1;632;;;Hume City Council;-3768858;14493092;Northern Metropolitan;4294
Brookfield;33 Stanley Cr;3;h;445000;SP;FN;23/09/2017;298;3338;3;2;2;;154;1990;Melton City Council;-3769635;1445586;Western Victoria;3122
Brookfield;178 Brooklyn Rd;3;h;555000;SP;YPA;25/11/2017;298;3338;;;;;;;Melton City Council;;;Western Victoria;3122
Brookfield;30 Pinrush Rd;4;h;456000;S;Reliance;29/07/2017;298;3338;4;2;2;576;189;2010;Melton City Council;-3769104;14454532;Western Victoria;3122
Brookfield;10 Prahn Ct;4;h;538000;S;Raine;21/10/2017;298;3338;4;2;4;770;194;2000;Melton City Council;-3769803;14455433;Western Victoria;3122
Brooklyn;4 Viola Av;3;h;790000;SP;hockingstuart;04/03/2017;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;3/53 Stenhouse Av;3;t;495000;SP;Jas;07/05/2016;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;26 Nolan Av;2;h;890000;SP;hockingstuart;07/11/2016;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;5/16 Conifer Av;2;t;485000;SP;Purplebricks;10/12/2016;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;1/8 Paw Paw Rd;2;h;507000;SP;hockingstuart;25/02/2017;109;3012;2;1;2;191;87;2014;Brimbank City Council;-378226;1448392;Western Metropolitan;962
Brooklyn;2/83 Cypress Av;2;t;490000;SP;hockingstuart;28/05/2016;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;5/10 Heather Av;2;u;347500;SP;hockingstuart;08/04/2017;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;2/15 Conifer Av;3;t;599999;SP;Greg;13/05/2017;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;3/18 Cypress Av;1;h;370000;SP;Greg;03/06/2017;64;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;7 Stenhouse Av;3;h;820000;SP;hockingstuart;17/06/2017;64;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;3/49 Stenhouse Av;2;u;515000;SP;hockingstuart;08/07/2017;64;3012;2;1;2;159;140;2012;Brimbank City Council;-3782073;1448447;Western Metropolitan;962
Brooklyn;1/42 Nolan Av;2;u;372100;SP;hockingstuart;15/07/2017;64;3012;2;1;1;0;66;2000;Brimbank City Council;-3782212;14484477;Western Metropolitan;962
Brooklyn;1 Brack Av;3;h;901000;SP;hockingstuart;23/09/2017;64;3012;3;2;3;738;;;Brimbank City Council;-378227;14484094;Western Metropolitan;962
Brooklyn;4/43 Cypress Av;3;t;640000;SP;hockingstuart;18/11/2017;64;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;36 Primula Av;3;h;860000;SP;Nelson;18/11/2017;64;3012;3;1;1;;;;Brimbank City Council;-378238;1448447;Western Metropolitan;962
Brooklyn;46 Stenhouse Av;2;h;735000;SP;Ray;17/02/2018;64;3012;2;1;1;697;;;Brimbank City Council;-3782005;14484492;Western Metropolitan;962
Brooklyn;3/51 Stenhouse Av;3;u;500000;S;hockingstuart;07/11/2016;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;2/11 Cypress Av;2;t;525000;S;hockingstuart;11/02/2017;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;50 Stenhouse Av;3;h;760000;S;hockingstuart;19/11/2016;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
Brooklyn;26 Stenhouse Av;3;h;712000;S;Greg;22/05/2016;109;3012;;;;;;;Brimbank City Council;;;Western Metropolitan;962
